-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.31012	0.579883
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.729298	0.494004
-nan	-nan
1.37116	1.77225
-nan	-nan
-nan	-nan
-nan	-nan
0.318028	1.48445
0.700491	1.41545
1.04506	0.186523
-nan	-nan
-nan	-nan
0.0576466	2.19149
-nan	-nan
1.52732	0.203332
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.201321	0.799024
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.670008	0.313979
-nan	-nan
0.504596	2.07503
-nan	-nan
-nan	-nan
-nan	-nan
2.16164	0.957466
0.801712	0.702361
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0674785	1.09292
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.77103	1.02151
1.34168	1.2601
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.147404	0.816877
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.255455	0.39808
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.715213	0.385467
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.32804	0.833037
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.109352	0.910548
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.55999	1.82119
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.830739	0.684382
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.997279	1.32397
-nan	-nan
-nan	-nan
0.858013	0.79343
0.167957	0.717996
-nan	-nan
-nan	-nan
1.16753	0.758617
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.12646	2.29658
2.11267	0.683998
-nan	-nan
0.253052	0.668059
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.443542	0.863784
-nan	-nan
-nan	-nan
-nan	-nan
0.262122	0.776019
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.38159	0.117256
-nan	-nan
0.669428	0.458353
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.44573	0.0541191
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.73968	0.722154
-nan	-nan
1.27192	0.393415
-nan	-nan
-nan	-nan
-nan	-nan
0.0864159	2.49934
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.167497	1.52717
-nan	-nan
0.525044	0.261458
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.3041	2.2331
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.44461	0.712531
-nan	-nan
-nan	-nan
2.03751	0.779138
-nan	-nan
-nan	-nan
0.546437	0.975755
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.537136	0.105605
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.25374	2.02437
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.21177	0.53226
-nan	-nan
0.340423	0.590394
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.953797	1.1844
-nan	-nan
-nan	-nan
0.220493	0.296823
-nan	-nan
-nan	-nan
0.0609477	0.0944672
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.47358	0.290737
-nan	-nan
2.25318	0.500857
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.310234	1.28796
0.343984	0.660073
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.592261	0.2402
-nan	-nan
-nan	-nan
0.623465	0.0987728
-nan	-nan
0.255993	1.99268
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.27025	3.4053
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.280484	0.535321
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.405395	0.0327256
-nan	-nan
-nan	-nan
1.0401	0.690746
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.44663	0.161106
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0976683	2.28554
-nan	-nan
1.80301	0.733456
-nan	-nan
1.6945	0.0183223
-nan	-nan
2.21065	2.37951
-nan	-nan
-nan	-nan
-nan	-nan
1.02312	1.14663
-nan	-nan
-nan	-nan
0.0668093	0.552543
0.223896	0.352842
2.02116	1.10068
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0983612	0.173135
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.68855	0.418097
0.889326	0.687522
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.82052	1.00341
-nan	-nan
-nan	-nan
0.655998	0.610112
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.186319	0.470481
0.0865505	0.624577
-nan	-nan
0.851703	0.536287
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.67028	2.92736
-nan	-nan
-nan	-nan
-nan	-nan
1.2963	2.0115
0.168237	1.81594
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.763065	0.90472
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.351114	0.0339802
-nan	-nan
-nan	-nan
-nan	-nan
0.192018	0.304799
1.46444	1.35825
-nan	-nan
-nan	-nan
-nan	-nan
0.0568558	0.607262
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0293761	0.751906
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.914199	0.612496
-nan	-nan
-nan	-nan
0.89197	1.21063
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.46873	1.48034
-nan	-nan
2.08365	1.58872
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.663844	0.603092
-nan	-nan
1.16364	1.34144
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.07665	2.37205
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.567108	1.3422
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.473796	0.353823
-nan	-nan
0.507016	0.273517
-nan	-nan
-nan	-nan
0.351548	0.451212
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.73662	0.213989
0.396008	1.28874
-nan	-nan
0.604055	1.38693
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0982419	0.91647
-nan	-nan
-nan	-nan
2.72336	0.776972
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.05364	1.66078
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.6074	0.898532
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.229641	0.226254
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.39356	0.737683
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.012797	0.265423
-nan	-nan
-nan	-nan
-nan	-nan
0.760838	0.00647056
-nan	-nan
-nan	-nan
0.255052	0.0160662
-nan	-nan
0.1566	1.21406
-nan	-nan
0.420032	1.0444
-nan	-nan
-nan	-nan
1.26669	0.300971
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.4661	0.150928
-nan	-nan
-nan	-nan
1.76381	1.32568
0.50819	0.0119613
-nan	-nan
-nan	-nan
0.116146	0.760559
-nan	-nan
0.400246	0.672054
1.51454	0.627385
-nan	-nan
0.835613	0.944502
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.371828	1.71656
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.692211	0.442149
-nan	-nan
1.43708	2.11213
-nan	-nan
0.505446	0.375735
-nan	-nan
-nan	-nan
1.34113	0.373285
-nan	-nan
-nan	-nan
-nan	-nan
0.762943	0.711253
-nan	-nan
-nan	-nan
0.405542	1.1903
-nan	-nan
-nan	-nan
-nan	-nan
0.83411	1.21823
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.268996	0.547033
-nan	-nan
1.07757	0.588444
1.07086	0.704657
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.774111	0.466632
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.632347	0.31768
-nan	-nan
-nan	-nan
-nan	-nan
0.28957	1.4568
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.89031	1.60071
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.88618	0.70449
-nan	-nan
0.254993	0.235124
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0955099	0.945362
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.950912	0.690829
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.2579	0.46908
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.40621	0.236621
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.66409	0.367535
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.82718	0.817203
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.2879	1.24076
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.405655	0.848241
-nan	-nan
0.097735	1.13468
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.22257	0.447162
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.13348	1.62751
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.73518	0.887375
-nan	-nan
0.227431	0.433068
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.10897	1.82071
1.25683	1.10439
0.348523	0.403115
1.0429	0.179094
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.492113	1.12088
-nan	-nan
0.665777	0.247611
-nan	-nan
-nan	-nan
0.589219	0.725435
-nan	-nan
2.15273	0.900944
-nan	-nan
-nan	-nan
0.395976	0.526122
-nan	-nan
-nan	-nan
1.44973	0.486157
1.49892	1.21174
1.09709	0.175704
-nan	-nan
1.92669	0.7745
-nan	-nan
-nan	-nan
0.302759	0.955545
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.600155	2.85557
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.373387	2.31916
-nan	-nan
-nan	-nan
-nan	-nan
1.90351	0.420847
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.639762	0.500761
-nan	-nan
0.328575	1.13053
-nan	-nan
-nan	-nan
-nan	-nan
0.968314	0.661564
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.02346	0.100473
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.6105	0.646642
-nan	-nan
0.920216	0.312021
0.518357	0.301256
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0715442	0.987815
2.62061	0.309623
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.350895	0.810196
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0588944	2.71694
0.579253	0.0477101
0.475909	1.31246
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.00583	0.714555
-nan	-nan
-nan	-nan
2.00397	1.37264
-nan	-nan
0.0680887	0.627572
-nan	-nan
-nan	-nan
-nan	-nan
1.39104	0.434834
0.00679278	1.83576
-nan	-nan
0.107471	0.764018
0.108048	1.52054
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.14159	0.224575
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.956967	0.235527
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.535271	1.66473
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.85521	0.450268
-nan	-nan
-nan	-nan
-nan	-nan
1.43901	0.670645
-nan	-nan
-nan	-nan
1.22438	0.439798
-nan	-nan
0.376413	1.57284
-nan	-nan
-nan	-nan
0.444436	1.29805
-nan	-nan
0.367291	0.372982
0.233471	1.42994
0.484665	0.463877
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.71069	0.711901
-nan	-nan
-nan	-nan
-nan	-nan
1.29324	1.78379
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0939267	0.644859
-nan	-nan
0.907323	0.619099
-nan	-nan
-nan	-nan
-nan	-nan
0.424881	0.22085
-nan	-nan
-nan	-nan
0.264884	0.00999155
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.11634	1.18096
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.0572436	1.99505
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.914143	0.788115
-nan	-nan
-nan	-nan
-nan	-nan
0.600579	0.833101
-nan	-nan
-nan	-nan
-nan	-nan
0.525543	0.348993
0.229672	0.842258
-nan	-nan
